707	ENST00000424770	chr22	+	16062156	16063236	16063236	16063236	2	16062156,16062810,	16062316,16063236,	0	LA16c-4G1.3	none	none	-1,-1,
707	ENST00000448070	chr22	-	16076051	16076172	16076172	16076172	1	16076051,	16076172,	0	LA16c-4G1.4	none	none	-1,
707	ENST00000413156	chr22	-	16084248	16084826	16084826	16084826	1	16084248,	16084826,	0	LA16c-4G1.5	none	none	-1,
88	ENST00000420638	chr22	-	16100516	16124973	16124973	16124973	4	16100516,16101275,16118791,16124741,	16100648,16101474,16118913,16124973,	0	LA16c-60H5.5	none	none	-1,-1,-1,-1,
708	ENST00000398242	chr22	+	16122719	16123768	16123768	16123768	1	16122719,	16123768,	0	LA16c-60H5.7	none	none	-1,
708	ENST00000447898	chr22	-	16147978	16192971	16192971	16192971	4	16147978,16162396,16186810,16192905,	16151821,16162487,16186946,16192971,	0	AP000525.8	none	none	-1,-1,-1,-1,
708	ENST00000437781	chr22	-	16150254	16193000	16193000	16193000	8	16150254,16162396,16186810,16187164,16189031,16189263,16190680,16192905,	16151821,16162487,16186946,16187302,16189143,16189411,16190791,16193000,	0	AP000525.8	none	none	-1,-1,-1,-1,-1,-1,-1,-1,
708	ENST00000413768	chr22	-	16150528	16193004	16193004	16193004	8	16150528,16162396,16186810,16187164,16189031,16189263,16190680,16192905,	16151821,16162487,16186953,16187302,16189143,16189378,16190791,16193004,	0	AP000525.8	none	none	-1,-1,-1,-1,-1,-1,-1,-1,
708	ENST00000456786	chr22	-	16150884	16151341	16151341	16151341	1	16150884,	16151341,	0	AP000525.8	none	none	-1,
708	ENST00000383038	chr22	-	16158797	16192995	16192995	16192995	8	16158797,16162396,16186810,16187164,16189031,16189263,16190680,16192905,	16159389,16162487,16186946,16187278,16189143,16189411,16190791,16192995,	0	AP000525.8	none	none	-1,-1,-1,-1,-1,-1,-1,-1,
708	ENST00000440946	chr22	+	16162065	16172700	16172700	16172700	3	16162065,16164481,16171951,	16162388,16164569,16172700,	0	AP000525.10	none	none	-1,-1,-1,
708	ENST00000414726	chr22	+	16171459	16172116	16172116	16172116	2	16171459,16171951,	16171607,16172116,	0	AP000525.10	none	none	-1,-1,
708	ENST00000458623	chr22	-	16186148	16187254	16187254	16187254	3	16186148,16186810,16187164,	16186335,16186946,16187254,	0	AP000525.8	none	none	-1,-1,-1,
708	ENST00000427906	chr22	-	16189031	16193016	16193016	16193016	4	16189031,16189263,16190680,16192516,	16189143,16189411,16190791,16193016,	0	AP000525.8	none	none	-1,-1,-1,-1,
708	ENST00000422937	chr22	-	16189127	16193226	16193226	16193226	4	16189127,16189263,16190680,16192950,	16189143,16189411,16190791,16193226,	0	AP000525.8	none	none	-1,-1,-1,-1,
708	ENST00000438574	chr22	-	16199665	16212276	16212276	16212276	3	16199665,16203114,16212182,	16199953,16203251,16212276,	0	LA16c-83F12.6	none	none	-1,-1,-1,
708	ENST00000453395	chr22	-	16199665	16231333	16231333	16231333	3	16199665,16223509,16231063,	16199953,16223575,16231333,	0	LA16c-83F12.6	none	none	-1,-1,-1,
708	ENST00000425461	chr22	-	16199792	16201002	16201002	16201002	2	16199792,16200631,	16199953,16201002,	0	LA16c-83F12.6	none	none	-1,-1,
708	ENST00000423297	chr22	+	16227137	16228807	16228807	16228807	2	16227137,16228164,	16227591,16228807,	0	LA16c-91G6.3	none	none	-1,-1,
709	ENST00000417657	chr22	-	16255354	16256477	16256477	16256477	1	16255354,	16256477,	0	LA16c-3G11.7	none	none	-1,
709	ENST00000343518	chr22	-	16256440	16287937	16258185	16287885	11	16256440,16258184,16266928,16268136,16269872,16275206,16277747,16279194,16282144,16282477,16287253,	16256677,16258303,16267095,16268181,16269943,16275277,16277885,16279301,16282318,16282592,16287937,	0	POTEH	cmpl	cmpl	-1,2,0,0,1,2,2,0,0,2,0,
